Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-04-29,216.6864648052678,217.79886389919764,213.50198743678092,214.34173583984375,23479680,0.0,0.0
2016-05-02,213.53471368021468,216.45746049868757,213.31660476540668,215.26873779296875,10620873,0.0,0.0
2016-05-03,215.4977322722295,217.01363277031473,212.17148426823326,212.83673095703125,17571826,0.0,0.0
2016-05-04,212.4550392246497,214.55984843108163,212.2260248707924,213.33840942382812,13546285,0.0,0.0
2016-05-05,213.75282803737144,214.50531832136906,211.76797875725225,212.71678161621094,21665684,0.0,0.0
2016-05-06,212.22602155255407,213.0548499516573,210.9173244423811,211.3426513671875,14748329,0.0,0.0
2016-05-09,212.66225973667574,215.06151599757658,212.18240557249408,214.42898559570312,15347096,0.0,0.0
2016-05-10,214.42896562717706,214.77795441226647,213.31658116471186,214.3090057373047,7248302,0.0,0.0
2016-05-11,211.9642752856376,213.91640821624026,211.57166469847593,212.74949645996094,12339923,0.0,0.0
2016-05-12,212.88034649110296,216.85004473798344,212.6731430472298,216.544677734375,12786216,0.0,0.0
2016-05-13,215.70495395980603,216.05394278081627,212.66226182165124,213.3493194580078,14648291,0.0,0.0
2016-05-16,213.09847541380296,214.29811809218634,211.81160373190966,212.8694610595703,9327335,0.0,0.0
2016-05-17,213.80732705929677,214.42895191798985,210.77552631268262,211.38624572753906,12157600,0.0,0.0
2016-05-18,210.677429998983,212.11697806539394,210.2848193626851,211.69166564941406,8228838,0.0,0.0
2016-05-19,211.94246340415344,211.98608518474444,206.2496608769543,207.47109985351562,9134784,0.0,0.0
2016-05-20,207.64559260301303,208.19087939694907,203.1415129106966,203.7631378173828,18544619,0.0,0.0
2016-05-23,204.45022066193465,205.18091466572596,201.8982734916944,202.84707641601562,18365734,0.0,0.0
2016-05-24,202.42173550289587,205.9006744655126,202.42173550289587,205.12637329101562,12283217,0.0,0.0
2016-05-25,207.17665283452646,207.82008865825037,205.27904713879113,207.47109985351562,9240115,0.0,0.0
2016-05-26,207.209380551671,207.73285650752342,205.92249427352957,206.52230834960938,14190024,0.0,0.0
2016-05-27,207.00213345641728,213.07664060451046,206.93670079112437,212.59678649902344,13401594,0.0,0.0
2016-05-30,212.9675832626232,214.07996767746798,210.48106921532025,211.28810119628906,9633652,0.0,0.0
2016-05-31,211.35355691648334,212.22602165702816,208.62712280228962,208.92156982421875,23332727,0.0,0.0
2016-06-01,208.9433400260915,210.7209854967807,207.60194140072906,207.99453735351562,9042808,0.0,0.0
2016-06-02,208.1909106972236,208.7689139120948,206.1406285493747,208.57260131835938,10253825,0.0,0.0
2016-06-03,209.39051658288335,210.0230469618925,208.48533551498704,209.31417846679688,8643295,0.0,0.0
2016-06-06,209.60862143177584,210.04485378955368,207.76555755617267,208.25631713867188,8672842,0.0,0.0
2016-06-07,208.79069091210604,209.597708368657,207.55833199817468,208.3108367919922,18954268,0.0,0.0
